419383932,0,88,False,StaffRoom,,0,,TRUE
419383933,0,169,False,自室,FALSE
419383934,0,35,False,0,自室
419383935,0,37,False,adv_ev_00_camera,Camera
419383936,0,37,False,adv_ev_00_chara,Chara
419383937,0,128,False,0,3,1
419383938,0,125,False,0,1
419383939,0,112,False,0,少し緊張
419383940,0,106,False,0,Stand_01_00
419383941,0,44,False,Out,,,,none
419383942,0,17,True,0,sound/data/pcm/c32/adv/16.unity3d,adv_ev_32_117
-912386585,0,16,False,[H名],「では、上がらせて頂きます。……シンプルなお部屋ですね。もっと物で溢れているかと思っていました」
419383944,0,19,True,0,微笑
419383945,0,17,True,0,,adv_ev_32_118
1466357694,0,16,False,[H名],「もしかして私が来ることを想定して、掃除を？　そこまで気を使って下さらなくても構いませんのに」
419383947,0,19,True,0,ドキドキ
419383948,0,18,True,0,Stand_Oth_00
419383949,0,17,True,0,,adv_ev_32_119
1438702473,0,16,False,[H名],「……それだけあなたも準備なさっているということですよね。私も、この後の展開は想定の範囲内ですので……」
419383951,0,45,False,FALSE
419383952,0,44,False,in,,,,none
419383953,0,128,False,0,0,1
419383954,0,125,False,0,0
419383955,0,22,False,
