564477786,0,169,False,図書室,FALSE
564477787,0,35,False,0,図書室
564477788,0,37,False,adv_ev_00_camera,Camera
564477789,0,37,False,adv_ev_00_chara,Chara
564477790,0,128,False,0,3,1
564477791,0,125,False,0,1
564477792,0,107,True,0
564477793,0,112,False,0,真剣
564477794,0,106,False,0,Stand_01_00
564477795,0,44,False,Out,,,,none
564477796,0,17,True,0,sound/data/pcm/c32/adv/16.unity3d,adv_ev_32_132
1310571662,0,16,False,[H名],「まずはあなたの学力を把握させて下さい」
-2110836814,0,16,False,[P名],「もしかして、小テストの結果とか見る感じ……？」
564477799,0,18,True,0,Stand_16_00
564477800,0,17,True,0,,adv_ev_32_133
-1181322656,0,16,False,[H名],「ここで改めてテストを受けて頂いてもよろしいですが……」
1010994594,0,16,False,[P名],「わ～っ、見せます！　はい、これ！　なのでテストはご勘弁を……」
564477803,0,19,True,0,思案
564477804,0,18,True,0,Stand_08_00
564477805,0,17,True,0,,adv_ev_32_134
-892358814,0,16,False,[H名],「素直にそうしていればいいんです。……む。これは……」
564477807,0,17,True,0,,adv_ev_32_135
-363693753,0,16,False,[H名],「現状は平均的……ですが、磨けば光るものがありそうな……面白いですね、どこから始めましょうか……」
2028735143,0,16,False,[P名],（人に教えるのが好きなのかな？　あんまり厳しくないといいけど）
564477810,0,45,False,FALSE
564477811,0,44,False,in,,,,none
564477812,0,1,True,System.Int32,jumpNo00,69
564477813,0,14,False,H_relation,0,2,:73,:72
