1124676091,0,88,False,HSceneGentle,,0,,TRUE
1124676092,0,128,False,0,3,1
1124676093,0,125,False,0,1
1124676094,0,107,True,0
1124676095,0,19,True,0,困り顔
1124676096,0,18,True,0,Stand_Oth_02
1124676097,0,17,True,0,sound/data/pcm/c30/adv/14.unity3d,adv_ev_30_021
2126905286,0,16,False,[H名],「えっ……いきなり……？　もしかして……キミって誰にでもそういうこと言ってるの？」
811607087,0,16,False,[P名],「そんなことないよ！？　[H名]だから、したいって思ったんだ。こんなこと……誰にでも言うわけない……」
1124676100,0,19,True,0,照れ顔
1124676101,0,18,True,0,Stand_30_00,adv/motion/controller/adv/14.unity3d,cf_adv_30_00,adv/motion/iklist/14.unity3d,cf_adv_30_00
1124676102,0,17,True,0,,adv_ev_30_022
1859592495,0,16,False,[H名],「あ、そ、そうよね……ごめんなさい。でも……えっと……ふふっ、そういう風に言ってもらえると嬉しいな」
1124676104,0,19,True,0,ドキドキ
1124676105,0,17,True,0,,adv_ev_30_023
-211155264,0,16,False,[H名],「わ、私もねっ……そういうことは興味あるし……その……して……みたい？　とは……思うけど……」
-2016211134,0,16,False,[P名],「あ……もしかして……やっぱりいきなりすぎたかな？　ごめん……」
1124676108,0,107,True,0
1124676109,0,18,True,0,Stand_Sat_02
1124676110,0,17,True,0,,adv_ev_30_024
-1861277432,0,16,False,[H名],「あ、謝らないで！　別に断ってるわけじゃないの。ただ……あまりに突然過ぎてドキドキしちゃって……えっと……キミのこと……信用してもいい……？」
-656344873,0,16,False,[P名],「うん……信用してもらえると……嬉しい」
1124676113,0,19,True,0,ちょっと照れた笑顔
1124676114,0,18,True,0,Stand_Joy_01
1124676115,0,17,True,0,,adv_ev_30_025
1181727298,0,16,False,[H名],「あはは、それじゃ信じちゃおう。うん、いいよ。私もね、キミとだったら……きっと……そういうこと出来ると思う。でも……優しくしてね♪」
1124676117,0,128,False,0,0,1
1124676118,0,125,False,0,0
1124676119,0,22,False,
