-63123524,0,128,False,0,3,1
-63123523,0,125,False,0,1
-63123522,0,107,True,0
-63123521,0,19,True,0,笑顔
-63123520,0,18,True,0,Stand_Joy_00
-63123519,0,17,True,0,sound/data/pcm/c33/adv/17.unity3d,adv_ev_33_026
906936848,0,16,False,[H名],「いいわよ」
-1503283182,0,16,False,[P名],「やった！　じゃあ俺、喜んでもらえるように頑張るから、期待し――」
-63123516,0,19,True,0,微笑
-63123515,0,17,True,0,,adv_ev_33_027
-34155302,0,16,False,[H名],「もう、肩の力入りすぎ。普通でいいの普通で。あなたと過ごせるだけで私は楽しいんだから」
-1818583946,0,16,False,[P名],「[H名]さん……そう言われると照れくさいよ」
-63123512,0,19,True,0,笑顔（目閉じ）
-63123511,0,18,True,0,Stand_00_00
-63123510,0,17,True,0,,adv_ev_33_028
-1348192348,0,16,False,[H名],「ふふ、顔を赤くさせるつもりで言ったのだから、照れてもらわないと逆に困るわ」
-63123508,0,128,False,0,0,1
-63123507,0,125,False,0,0
-63123506,0,22,False,
