958225531,0,169,False,食堂,FALSE
958225532,0,35,False,0,食堂
958225533,0,37,False,adv_ev_00_camera,Camera
958225534,0,37,False,adv_ev_00_chara,Chara
958225535,0,128,False,0,3,1
958225536,0,125,False,0,1
958225537,0,107,True,0
958225538,0,112,False,0,標準
958225539,0,106,False,0,Stand_00_00
958225540,0,44,False,Out,,,,none
693243184,0,16,False,[P名],「えっと……[H名]さんのそれって何ラーメン？」
958225542,0,19,True,0,微笑
958225543,0,17,True,0,sound/data/pcm/c33/adv/17.unity3d,adv_ev_33_169
-1710368995,0,16,False,[H名],「激辛コラーゲンボールラーメンよ。美容にいいかと思って。いただきます」
433967805,0,16,False,[P名],「いただきます……すごいね、コラーゲンボールがこれでもかってぐらいブチ込まれて……」
958225546,0,17,True,0,,adv_ev_33_170
-1491620700,0,16,False,[H名],「そうね……ふーふー……それに、期間限定メニューって聞くと試してみたくなるじゃない？　あつっ、辛っ」
-1810546389,0,16,False,[P名],「だ、大丈夫？」
958225549,0,19,True,0,ちょっと照れた笑顔
958225550,0,18,True,0,Stand_Joy_09
958225551,0,17,True,0,,adv_ev_33_171
-697635184,0,16,False,[H名],「ええ、平気よ、あっつ！　ふーふー……ん、ん……もぐもぐ、ふふふ、結構美味しいわよ。一口いる？」
1604322517,0,16,False,[P名],「ううん、もっとたくさん食べて。俺は見守ってるから」
-563889292,0,16,False,[P名],（普段からフェロモンをだだ漏らしにしてる[H名]さんの、貴重な可愛いシーンがもっと見たい……）
958225555,0,45,False,FALSE
958225556,0,44,False,in,,,,none
958225557,0,1,True,System.Int32,jumpNo02,81
958225558,0,21,False,,83,FALSE,TRUE,TRUE
