-208770165,0,88,False,StaffRoom,,0,,TRUE
-208770164,0,169,False,自室,FALSE
-208770163,0,35,False,0,自室
-208770162,0,37,False,adv_ev_00_camera,Camera
-208770161,0,37,False,adv_ev_00_chara,Chara
-208770160,0,128,False,0,3,1
-208770159,0,125,False,0,1
-208770158,0,112,False,0,微笑
-208770157,0,106,False,0,Stand_13_00
-208770156,0,44,False,Out,,,,none
-208770155,0,17,True,0,sound/data/pcm/c33/adv/17.unity3d,adv_ev_33_133
-277599017,0,16,False,[H名],「あら、素敵な部屋じゃない」
-408704800,0,16,False,[P名],「あはは、[H名]さんに褒めてもらえる自信はないよ」
-208770152,0,19,True,0,疑問
-208770151,0,17,True,0,,adv_ev_33_134
873457295,0,16,False,[H名],「自信がない？　男の子の一人暮らしなのにエッチな漫画とかAVがないってこと？」
259446363,0,16,False,[P名],「え？　いや、それはあるけど……」
-208770148,0,19,True,0,微笑み（目閉じ）
-208770147,0,18,True,0,Stand_Joy_00
-208770146,0,17,True,0,,adv_ev_33_135
1057347270,0,16,False,[H名],「だから素敵な部屋って言ったのよ。あなたさえよければ、AV鑑賞会でもしましょ？　ふふふ」
787561981,0,16,False,[P名],「ゴクリ……そ、それもいいけど……[H名]さんとエッチしたいな。いい？」
-208770143,0,19,True,0,照れ顔
-208770142,0,17,True,0,,adv_ev_33_136
-110459330,0,16,False,[H名],「何も聞かないで。彼氏の部屋にあがるって、あなたの好きにしてっていう合図なんだから」
-208770140,0,45,False,FALSE
-208770139,0,44,False,in,,,,none
-208770138,0,128,False,0,0,1
-208770137,0,125,False,0,0
-208770136,0,22,False,
