1257042130,0,128,False,0,3,1
1257042131,0,125,False,0,1
1257042132,0,107,True,0
1257042133,0,19,True,0,微笑
1257042134,0,18,True,0,Stand_13_00
1257042135,0,17,True,0,sound/data/pcm/c31/adv/15.unity3d,adv_ev_31_036
1244123805,0,16,False,[H名],「デートのお誘いか。もちろん、断る理由はない」
-980274411,0,16,False,[P名],「ありがと。何だか緊張しちゃってさ、そう言ってくれて嬉しいよ」
1257042138,0,19,True,0,笑顔
1257042139,0,18,True,0,Stand_Sat_07
1257042140,0,17,True,0,,adv_ev_31_037
1137985535,0,16,False,[H名],「フッ、今更緊張する必要ないだろう。では、デートを楽しみにしているぞ？」
1257042142,0,128,False,0,0,1
1257042143,0,125,False,0,0
1257042144,0,22,False,
