1368835330,0,128,False,0,3,1
1368835331,0,125,False,0,1
1368835332,0,107,True,0
1368835333,0,112,False,0,困り顔
1368835334,0,106,False,0,Stand_Sat_07
-761723538,0,16,False,[P名],「あー[H姓]さん。今、いいかな？　出来れば話したいなって」
1368835336,0,17,True,0,sound/data/pcm/c31/adv/15.unity3d,adv_ev_31_004
-1261524059,0,16,False,[H名],「あぁ、話くらいならしてもいいが……その妙によそよそしい態度はやめろ。呼び方も、名前でいい」
440997324,0,16,False,[P名],「ご、ごめん。初めて話しかける時って……その、距離感が難しくて」
1368835339,0,19,True,0,微笑
1368835340,0,18,True,0,Stand_12_00
1368835341,0,17,True,0,,adv_ev_31_005
-1691312210,0,16,False,[H名],「フッ、早速おまえの事が一つわかった。ひとの顔色を窺うタイプか」
-2078954668,0,16,False,[P名],「え、うんまぁ……多少はね？　えぇっと、それじゃあ……」
1368835344,0,128,False,0,0,1
1368835345,0,125,False,0,0
1368835346,0,22,False,
