1895718466,0,169,False,屋上,FALSE
1895718467,0,35,False,0,屋上
1895718468,0,37,False,adv_ev_00_camera,Camera
1895718469,0,37,False,adv_ev_00_chara,Chara
1895718470,0,128,False,0,3,1
1895718471,0,125,False,0,1
1895718472,0,107,True,0
1895718473,0,112,False,0,デレ顔
1895718474,0,106,False,0,Stand_Oth_00
1895718475,0,44,False,Out,,,,none
1895718476,0,17,True,0,sound/data/pcm/c31/adv/15.unity3d,adv_ev_31_166
2076077518,0,16,False,[H名],「あーその、なんだ……気が向いたから……おまえの分も、弁当を作ってきてやったぞ」
1826527822,0,16,False,[P名],「うわ、ホントに！　やった……やったぁ！」
1895718479,0,18,True,0,Stand_Sat_05
1895718480,0,17,True,0,,adv_ev_31_167
-1207738022,0,16,False,[H名],「よ、喜び過ぎだっ……そんなに大したものではないぞ？」
1004977337,0,16,False,[P名],「大したものだよ！　彼女の手作り弁当とか、男子の憧れだからっ！　くぅぅ、幸せ……」
1895718483,0,19,True,0,嬉しい
1895718484,0,17,True,0,,adv_ev_31_168
244007097,0,16,False,[H名],「そ、そうだな……彼女なのだし……そんなに嬉しいのなら……ま、毎日作ってきてやろうか？」
-1776314243,0,16,False,[P名],「是非お願いします！　じゃあ、早速頂くね？　……はぁーマジ美味い！　彼女弁当最高！」
1895718487,0,45,False,FALSE
1895718488,0,44,False,in,,,,none
1895718489,0,1,True,System.Int32,jumpNo02,81
1895718490,0,21,False,,83,FALSE,TRUE,TRUE
