-1975295578,0,128,False,0,3,1
-1975295577,0,125,False,0,1
-1975295576,0,107,True,0
-1975295575,0,19,True,0,微笑
-1975295574,0,18,True,0,Stand_27_00
-1975295573,0,17,True,0,sound/data/pcm/c31/adv/15.unity3d,adv_ev_31_024
98259708,0,16,False,[H名],「ほぅ、ようやくその気になったか。待ちくたびれたぞ」
1722418099,0,16,False,[P名],「という事は……ＯＫで、いいのかな？」
-1975295570,0,19,True,0,笑顔
-1975295569,0,18,True,0,Stand_Sat_05
-1975295568,0,17,True,0,,adv_ev_31_025
-1487499821,0,16,False,[H名],「フッ、そういう事だ。当日まで準備を怠るなよ？　初デート、楽しみにしているぞ」
-1975295566,0,128,False,0,0,1
-1975295565,0,125,False,0,0
-1975295564,0,22,False,
